id,name,group,url
1101,Cascarilla,WOODS AND MOSSES,https://www.fragrantica.com/notes/Cascarilla-1048.html
1102,Cashmir wood,WOODS AND MOSSES,https://www.fragrantica.com/notes/Cashmir-wood-343.html
1103,Cedar,WOODS AND MOSSES,https://www.fragrantica.com/notes/Cedar-41.html
1104,Chalood Bark,WOODS AND MOSSES,https://www.fragrantica.com/notes/Chalood-Bark-1025.html
1105,Charred Wood,WOODS AND MOSSES,https://www.fragrantica.com/notes/Charred-Wood-1728.html
1106,Cherry Tree,WOODS AND MOSSES,https://www.fragrantica.com/notes/Cherry-Tree-985.html
1107,Chinese Oud,WOODS AND MOSSES,https://www.fragrantica.com/notes/Chinese-Oud-1434.html
1108,Chypre Notes,WOODS AND MOSSES,https://www.fragrantica.com/notes/Chypre-Notes-1486.html
1109,Clearwood,WOODS AND MOSSES,https://www.fragrantica.com/notes/Clearwood-816.html
1110,Cocobolo,WOODS AND MOSSES,https://www.fragrantica.com/notes/Cocobolo-302.html
1111,Coconut Tree,WOODS AND MOSSES,https://www.fragrantica.com/notes/Coconut-Tree-1535.html
1112,Coffee Tree,WOODS AND MOSSES,https://www.fragrantica.com/notes/Coffee-Tree-1014.html
1113,Cork,WOODS AND MOSSES,https://www.fragrantica.com/notes/Cork-769.html
1114,Cottonwood (Poplar),WOODS AND MOSSES,https://www.fragrantica.com/notes/Cottonwood-Poplar-718.html
1115,Cypress,WOODS AND MOSSES,https://www.fragrantica.com/notes/Cypress-186.html
1116,Cypriol Oil or Nagarmotha,WOODS AND MOSSES,https://www.fragrantica.com/notes/Cypriol-Oil-or-Nagarmotha-406.html
1117,Dark Patchouli,WOODS AND MOSSES,https://www.fragrantica.com/notes/Dark-Patchouli-1361.html
1118,Dartanol®,WOODS AND MOSSES,https://www.fragrantica.com/notes/Dartanol-1726.html
1119,Desert Sagebrush,WOODS AND MOSSES,https://www.fragrantica.com/notes/Desert-Sagebrush-1675.html
1120,Ditax wood,WOODS AND MOSSES,https://www.fragrantica.com/notes/Ditax-wood-1498.html
1121,Dreamwood,WOODS AND MOSSES,https://www.fragrantica.com/notes/Dreamwood-1251.html
1122,Driftwood,WOODS AND MOSSES,https://www.fragrantica.com/notes/Driftwood-503.html
1123,Dry Wood,WOODS AND MOSSES,https://www.fragrantica.com/notes/Dry-Wood-1012.html
1124,Ducke,WOODS AND MOSSES,https://www.fragrantica.com/notes/Ducke-1300.html
1125,Ebony Tree,WOODS AND MOSSES,https://www.fragrantica.com/notes/Ebony-Tree-331.html
1126,Elm,WOODS AND MOSSES,https://www.fragrantica.com/notes/Elm-1187.html
1127,Eucalyptus,WOODS AND MOSSES,https://www.fragrantica.com/notes/Eucalyptus-149.html
1128,Fig tree,WOODS AND MOSSES,https://www.fragrantica.com/notes/Fig-tree-431.html
1129,Fir,WOODS AND MOSSES,https://www.fragrantica.com/notes/Fir-205.html
1130,Grass Tree,WOODS AND MOSSES,https://www.fragrantica.com/notes/Grass-Tree-1033.html
1131,Guaiac Wood,WOODS AND MOSSES,https://www.fragrantica.com/notes/Guaiac-Wood-36.html
1132,Hiba,WOODS AND MOSSES,https://www.fragrantica.com/notes/Hiba-1348.html
1133,Himalayan Cedar,WOODS AND MOSSES,https://www.fragrantica.com/notes/Himalayan-Cedar-1595.html
1134,Hinoki Wood,WOODS AND MOSSES,https://www.fragrantica.com/notes/Hinoki-Wood-32.html
1135,Ho Wood,WOODS AND MOSSES,https://www.fragrantica.com/notes/Ho-Wood-898.html
1136,Incienso,WOODS AND MOSSES,https://www.fragrantica.com/notes/Incienso-893.html
1137,Indian Oud,WOODS AND MOSSES,https://www.fragrantica.com/notes/Indian-Oud-759.html
1138,Indian Sandalwood,WOODS AND MOSSES,https://www.fragrantica.com/notes/Indian-Sandalwood-1544.html
1139,Indian Woods,WOODS AND MOSSES,https://www.fragrantica.com/notes/Indian-Woods-807.html
1140,Ironwood,WOODS AND MOSSES,https://www.fragrantica.com/notes/Ironwood-1336.html
1141,"Ishpink, Ocotea Quixos",WOODS AND MOSSES,https://www.fragrantica.com/notes/Ishpink-Ocotea-Quixos-1021.html
1142,Kenya Rosewood,WOODS AND MOSSES,https://www.fragrantica.com/notes/Kenya-Rosewood-1709.html
1143,Kowhai,WOODS AND MOSSES,https://www.fragrantica.com/notes/Kowhai-784.html
1144,Kyara wood,WOODS AND MOSSES,https://www.fragrantica.com/notes/Kyara-wood-1638.html
1145,Laotian Oud,WOODS AND MOSSES,https://www.fragrantica.com/notes/Laotian-Oud-760.html
1146,Larch,WOODS AND MOSSES,https://www.fragrantica.com/notes/Larch-360.html
1147,Lichen,WOODS AND MOSSES,https://www.fragrantica.com/notes/Lichen-667.html
1148,Liquidambar,WOODS AND MOSSES,https://www.fragrantica.com/notes/Liquidambar-1141.html
1149,Mahogany,WOODS AND MOSSES,https://www.fragrantica.com/notes/Mahogany-43.html
1150,Malaysian Oud,WOODS AND MOSSES,https://www.fragrantica.com/notes/Malaysian-Oud-1433.html
1151,Mango Tree,WOODS AND MOSSES,https://www.fragrantica.com/notes/Mango-Tree-1369.html
1152,Manuka,WOODS AND MOSSES,https://www.fragrantica.com/notes/Manuka-470.html
1153,Maple,WOODS AND MOSSES,https://www.fragrantica.com/notes/Maple-305.html
1154,Massoia,WOODS AND MOSSES,https://www.fragrantica.com/notes/Massoia-229.html
1155,Mesquite,WOODS AND MOSSES,https://www.fragrantica.com/notes/Mesquite-1677.html
1156,Mesquite Wood,WOODS AND MOSSES,https://www.fragrantica.com/notes/Mesquite-Wood-1016.html
1157,Muhuhu,WOODS AND MOSSES,https://www.fragrantica.com/notes/Muhuhu-506.html
1158,Mulberry plant,WOODS AND MOSSES,https://www.fragrantica.com/notes/Mulberry-plant-1547.html
1159,Mysore Sandalwood,WOODS AND MOSSES,https://www.fragrantica.com/notes/Mysore-Sandalwood-1241.html
1160,Neem,WOODS AND MOSSES,https://www.fragrantica.com/notes/Neem-361.html
1161,Nootka,WOODS AND MOSSES,https://www.fragrantica.com/notes/Nootka-969.html
1162,Oak,WOODS AND MOSSES,https://www.fragrantica.com/notes/Oak-326.html
1163,Oakmoss,WOODS AND MOSSES,https://www.fragrantica.com/notes/Oakmoss-39.html
1164,Olive Tree,WOODS AND MOSSES,https://www.fragrantica.com/notes/Olive-Tree-265.html
1165,Palisander Rosewood,WOODS AND MOSSES,https://www.fragrantica.com/notes/Palisander-Rosewood-38.html
1166,Palo Santo,WOODS AND MOSSES,https://www.fragrantica.com/notes/Palo-Santo-597.html
1167,Palo Verde Tree,WOODS AND MOSSES,https://www.fragrantica.com/notes/Palo-Verde-Tree-1180.html
1168,Pamplewood,WOODS AND MOSSES,https://www.fragrantica.com/notes/Pamplewood-1407.html
1169,Paperbark,WOODS AND MOSSES,https://www.fragrantica.com/notes/Paperbark-359.html
1170,Papyrus,WOODS AND MOSSES,https://www.fragrantica.com/notes/Papyrus-206.html
1171,Paraguayan Green Sandalwood,WOODS AND MOSSES,https://www.fragrantica.com/notes/Paraguayan-Green-Sandalwood-1710.html
1172,Patchouli,WOODS AND MOSSES,https://www.fragrantica.com/notes/Patchouli-34.html
1173,Patchouli (Green),WOODS AND MOSSES,https://www.fragrantica.com/notes/Patchouli-Green-1541.html
1174,Peach Tree,WOODS AND MOSSES,https://www.fragrantica.com/notes/Peach-Tree-1124.html
1175,Pear Tree,WOODS AND MOSSES,https://www.fragrantica.com/notes/Pear-Tree-371.html
1176,Pepperwood or Hercules Club,WOODS AND MOSSES,https://www.fragrantica.com/notes/Pepperwood-or-Hercules-Club-594.html
1177,Phoebe zhennan,WOODS AND MOSSES,https://www.fragrantica.com/notes/Phoebe-zhennan-1761.html
1178,Pine Tree,WOODS AND MOSSES,https://www.fragrantica.com/notes/Pine-Tree-204.html
1179,Pink Ipê Tree,WOODS AND MOSSES,https://www.fragrantica.com/notes/Pink-Ipe-Tree-1131.html
1180,Plum Tree,WOODS AND MOSSES,https://www.fragrantica.com/notes/Plum-Tree-306.html
1181,Pua Keni Keni (Pua-Lulu),WOODS AND MOSSES,https://www.fragrantica.com/notes/Pua-Keni-Keni-Pua-Lulu-905.html
1182,Ravenala,WOODS AND MOSSES,https://www.fragrantica.com/notes/Ravenala-1017.html
1183,Ravensara,WOODS AND MOSSES,https://www.fragrantica.com/notes/Ravensara-595.html
1184,Red Willow,WOODS AND MOSSES,https://www.fragrantica.com/notes/Red-Willow-952.html
1185,Redwood,WOODS AND MOSSES,https://www.fragrantica.com/notes/Redwood-1216.html
1186,Rhizoma Atractylodis,WOODS AND MOSSES,https://www.fragrantica.com/notes/Rhizoma-Atractylodis-1632.html
1187,Saman,WOODS AND MOSSES,https://www.fragrantica.com/notes/Saman-903.html
1188,Sandalore™,WOODS AND MOSSES,https://www.fragrantica.com/notes/Sandalore-1635.html
1189,Sandalwood,WOODS AND MOSSES,https://www.fragrantica.com/notes/Sandalwood-33.html
1190,Sassafras,WOODS AND MOSSES,https://www.fragrantica.com/notes/Sassafras-1622.html
1191,Satinwood,WOODS AND MOSSES,https://www.fragrantica.com/notes/Satinwood-332.html
1192,Sawdust,WOODS AND MOSSES,https://www.fragrantica.com/notes/Sawdust-1214.html
1193,Scots pine variant,WOODS AND MOSSES,https://www.fragrantica.com/notes/Scots-pine-variant-1545.html
1194,Selaginella tamariscina,WOODS AND MOSSES,https://www.fragrantica.com/notes/Selaginella-tamariscina-1537.html
1195,Sequoia,WOODS AND MOSSES,https://www.fragrantica.com/notes/Sequoia-309.html
1196,Siam,WOODS AND MOSSES,https://www.fragrantica.com/notes/Siam-334.html
1197,Siam Wood,WOODS AND MOSSES,https://www.fragrantica.com/notes/Siam-Wood-1511.html
1198,Spruce,WOODS AND MOSSES,https://www.fragrantica.com/notes/Spruce-481.html
1199,Sycamore,WOODS AND MOSSES,https://www.fragrantica.com/notes/Sycamore-487.html
1200,Takamaka,WOODS AND MOSSES,https://www.fragrantica.com/notes/Takamaka-1006.html
1201,Tamboti Wood,WOODS AND MOSSES,https://www.fragrantica.com/notes/Tamboti-Wood-1143.html
1202,Tatami,WOODS AND MOSSES,https://www.fragrantica.com/notes/Tatami-1443.html
1203,Teak Wood,WOODS AND MOSSES,https://www.fragrantica.com/notes/Teak-Wood-266.html
1204,Thailand Oud,WOODS AND MOSSES,https://www.fragrantica.com/notes/Thailand-Oud-761.html
1205,Thanaka Wood,WOODS AND MOSSES,https://www.fragrantica.com/notes/Thanaka-Wood-1347.html
1206,Thuja,WOODS AND MOSSES,https://www.fragrantica.com/notes/Thuja-394.html
1207,Transparent Woods,WOODS AND MOSSES,https://www.fragrantica.com/notes/Transparent-Woods-1181.html
1208,Vetiver,WOODS AND MOSSES,https://www.fragrantica.com/notes/Vetiver-2.html
1209,Vietnamese Oud,WOODS AND MOSSES,https://www.fragrantica.com/notes/Vietnamese-Oud-1425.html
1210,White Oud,WOODS AND MOSSES,https://www.fragrantica.com/notes/White-Oud-777.html
1211,White Willow,WOODS AND MOSSES,https://www.fragrantica.com/notes/White-Willow-852.html
1212,Wolfwood,WOODS AND MOSSES,https://www.fragrantica.com/notes/Wolfwood-1674.html
1213,Wood barrel,WOODS AND MOSSES,https://www.fragrantica.com/notes/Wood-barrel-1480.html
1214,Woody Notes,WOODS AND MOSSES,https://www.fragrantica.com/notes/Woody-Notes-315.html
1215,Yohimbe,WOODS AND MOSSES,https://www.fragrantica.com/notes/Yohimbe-687.html
1216,Amberwood,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Amberwood-691.html
1217,Andiroba,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Andiroba-1523.html
1218,Bakhoor,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Bakhoor-1277.html
1219,Balsamic Notes,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Balsamic-Notes-1229.html
1220,Balsamic Vinegar,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Balsamic-Vinegar-622.html
1221,Benzoin,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Benzoin-69.html
1222,Birch Tar,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Birch-Tar-862.html
1223,Bisabolene,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Bisabolene-1539.html
1224,Blue Amber,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Blue-Amber-1603.html
1225,Bois d'Encens,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Bois-d-Encens-1703.html
1226,Breu-Branco,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Breu-Branco-728.html
1227,Bushman Candle,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Bushman-Candle-865.html
1228,Cade oil,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Cade-oil-810.html
1229,Choya Loban,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Choya-Loban-476.html
1230,Choya Nakh,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Choya-Nakh-838.html
1231,Choya Ral,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Choya-Ral-840.html
1232,Coal Tar,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Coal-Tar-941.html
1233,Copahu Balm,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Copahu-Balm-407.html
1234,Copaiba Balm,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Copaiba-Balm-714.html
1235,Copal,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Copal-542.html
1236,Dragon Blood Resin,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Dragon-Blood-Resin-850.html
1237,Elemi,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Elemi-390.html
1238,Estoraque,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Estoraque-1283.html
1239,Gurjun Balsam,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Gurjun-Balsam-536.html
1240,Incense,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Incense-68.html
1241,Japanese Incense,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Japanese-Incense-1634.html
1242,Labdanum,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Labdanum-15.html
1243,Mastic or Lentisque,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Mastic-or-Lentisque-471.html
1244,Mopane,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Mopane-716.html
1245,Myrica,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Myrica-899.html
1246,Myrrh,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Myrrh-98.html
1247,Nag Champa,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Nag-Champa-962.html
1248,Olibanum (Frankincense),RESINS AND BALSAMS,https://www.fragrantica.com/notes/Olibanum-Frankincense-95.html
1249,Olibanum Sacra Resin Green,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Olibanum-Sacra-Resin-Green-1398.html
1250,Opoponax,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Opoponax-37.html
1251,Peru Balsam,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Peru-Balsam-72.html
1252,Pine Tar,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Pine-Tar-1111.html
1253,Poplar (Populus) Buds,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Poplar-Populus-Buds-540.html
1254,Resins,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Resins-317.html
1255,Rubber,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Rubber-942.html
1256,Styrax,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Styrax-67.html
1257,Surf Wax,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Surf-Wax-656.html
1258,Tea Tree Oil,RESINS AND BALSAMS,https://www.fragrantica.com/notes/Tea-Tree-Oil-861.html
1259,Akashic Acord,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Akashic-Acord-1497.html
1260,Aldron,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Aldron-1287.html
1261,Amber,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Amber-54.html
1262,Amber Xtreme,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Amber-Xtreme-879.html
1263,Ambergris,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Ambergris-524.html
1264,Ambertonic™ (IFF),"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Ambertonic-IFF-837.html
1265,Ambrarome,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Ambrarome-562.html
1266,Ambretone,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Ambretone-351.html
1267,Ambrette (Musk Mallow),"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Ambrette-Musk-Mallow-107.html
1268,Ambrettolide,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Ambrettolide-919.html
1269,Ambrocenide (Symrise),"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Ambrocenide-Symrise-822.html
1270,Ambrostar,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Ambrostar-1466.html
1271,Ambroxan,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Ambroxan-563.html
1272,Animal Notes,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Animal-Notes-794.html
1273,Anthamber™,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Anthamber-1711.html
1274,Bacon,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Bacon-514.html
1275,BBQ,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/BBQ-515.html
1276,Beeswax,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Beeswax-53.html
1277,Carrot Seeds,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Carrot-Seeds-276.html
1278,Castoreum,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Castoreum-102.html
1279,Caviar,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Caviar-432.html
1280,Cetalox,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Cetalox-564.html
1281,Cheese,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Cheese-579.html
1282,Civet,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Civet-104.html
1283,Civettone,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Civettone-1483.html
1284,Coral Reef,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Coral-Reef-708.html
1285,Daim,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Daim-825.html
1286,Exaltolide®,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Exaltolide-1476.html
1287,Fur,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Fur-1247.html
1288,Genet,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Genet-552.html
1289,Goat Hair,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Goat-Hair-412.html
1290,Goat's Milk,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Goat-s-Milk-1245.html
1291,Habanolide®,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Habanolide-1477.html
1292,Hyraceum,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Hyraceum-411.html
1293,Kephalis,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Kephalis-399.html
1294,Kyphi,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Kyphi-1528.html
1295,Leather,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Leather-156.html
1296,Meat,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Meat-513.html
1297,Milk,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Milk-199.html
1298,Muscone,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Muscone-1646.html
1299,Musk,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Musk-4.html
1300,Muskrat,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Muskrat-1253.html
1301,Oysters,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Oysters-711.html
1302,Saffiano Leather,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Saffiano-Leather-1281.html
1303,Sea Shells,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Sea-Shells-410.html
1304,Skatole,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Skatole-1164.html
1305,Skin,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Skin-882.html
1306,Starfish,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Starfish-217.html
1307,Suede,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Suede-196.html
1308,Sylkolide,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Sylkolide-928.html
1309,Tolu Balsam,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Tolu-Balsam-71.html
1310,Truffle,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Truffle-335.html
1311,Velvione™,"MUSK, AMBER, ANIMALIC SMELLS",https://www.fragrantica.com/notes/Velvione-1388.html
1312,Absinthe,BEVERAGES,https://www.fragrantica.com/notes/Absinthe-717.html
1313,Advocaat,BEVERAGES,https://www.fragrantica.com/notes/Advocaat-1391.html
1314,Amaretto,BEVERAGES,https://www.fragrantica.com/notes/Amaretto-267.html
1315,Amarula,BEVERAGES,https://www.fragrantica.com/notes/Amarula-1734.html
1316,Aperol,BEVERAGES,https://www.fragrantica.com/notes/Aperol-1660.html
1317,Applejack,BEVERAGES,https://www.fragrantica.com/notes/Applejack-1093.html
1318,Baileys Irish Cream,BEVERAGES,https://www.fragrantica.com/notes/Baileys-Irish-Cream-870.html
1319,Batida,BEVERAGES,https://www.fragrantica.com/notes/Batida-1226.html
1320,Beer,BEVERAGES,https://www.fragrantica.com/notes/Beer-1496.html
1321,Beer/Ale,BEVERAGES,https://www.fragrantica.com/notes/Beer-Ale-965.html
1322,Bellini,BEVERAGES,https://www.fragrantica.com/notes/Bellini-312.html
1323,Blackcurrant Juice,BEVERAGES,https://www.fragrantica.com/notes/Blackcurrant-Juice-1750.html
1324,Blue Margarita,BEVERAGES,https://www.fragrantica.com/notes/Blue-Margarita-780.html
1325,Bohea (Wuyi Tea),BEVERAGES,https://www.fragrantica.com/notes/Bohea-Wuyi-Tea-1731.html
1326,Boozy Notes,BEVERAGES,https://www.fragrantica.com/notes/Boozy-Notes-1432.html
1327,Bourbon Whiskey,BEVERAGES,https://www.fragrantica.com/notes/Bourbon-Whiskey-939.html
1328,Buttered Rum,BEVERAGES,https://www.fragrantica.com/notes/Buttered-Rum-1614.html
1329,Buttermilk,BEVERAGES,https://www.fragrantica.com/notes/Buttermilk-1624.html
1330,Cachaça,BEVERAGES,https://www.fragrantica.com/notes/Cachaca-1271.html
1331,Caipirinha,BEVERAGES,https://www.fragrantica.com/notes/Caipirinha-664.html
1332,Calvados Drink,BEVERAGES,https://www.fragrantica.com/notes/Calvados-Drink-1572.html
1333,Campari,BEVERAGES,https://www.fragrantica.com/notes/Campari-388.html
1334,Cappuccino,BEVERAGES,https://www.fragrantica.com/notes/Cappuccino-246.html
1335,Champagne,BEVERAGES,https://www.fragrantica.com/notes/Champagne-400.html
1336,Champagne Rosé,BEVERAGES,https://www.fragrantica.com/notes/Champagne-Rose-1174.html
1337,Cherry Liqueur,BEVERAGES,https://www.fragrantica.com/notes/Cherry-Liqueur-1471.html
1338,Coca-Cola,BEVERAGES,https://www.fragrantica.com/notes/Coca-Cola-362.html
1339,Cocktail Fruits,BEVERAGES,https://www.fragrantica.com/notes/Cocktail-Fruits-1404.html
1340,Cognac,BEVERAGES,https://www.fragrantica.com/notes/Cognac-280.html
1341,Cosmopolitan Cocktail,BEVERAGES,https://www.fragrantica.com/notes/Cosmopolitan-Cocktail-648.html
1342,Cream Liqueur,BEVERAGES,https://www.fragrantica.com/notes/Cream-Liqueur-1626.html
1343,Cream Soda,BEVERAGES,https://www.fragrantica.com/notes/Cream-Soda-477.html
1344,Curaçao,BEVERAGES,https://www.fragrantica.com/notes/Curacao-220.html
1345,Daiquiri,BEVERAGES,https://www.fragrantica.com/notes/Daiquiri-742.html
1346,Eau de Vie,BEVERAGES,https://www.fragrantica.com/notes/Eau-de-Vie-647.html
1347,Espresso,BEVERAGES,https://www.fragrantica.com/notes/Espresso-1574.html
1348,Espresso Coffee,BEVERAGES,https://www.fragrantica.com/notes/Espresso-Coffee-1489.html
1349,Fruit Tea,BEVERAGES,https://www.fragrantica.com/notes/Fruit-Tea-1235.html
1350,Génépi,BEVERAGES,https://www.fragrantica.com/notes/Genepi-1588.html
1351,Gin,BEVERAGES,https://www.fragrantica.com/notes/Gin-299.html
1352,Goldwasser,BEVERAGES,https://www.fragrantica.com/notes/Goldwasser-1602.html
1353,Grenadine,BEVERAGES,https://www.fragrantica.com/notes/Grenadine-311.html
1354,Hi-Fi,BEVERAGES,https://www.fragrantica.com/notes/Hi-Fi-758.html
1355,Hot Chocolate,BEVERAGES,https://www.fragrantica.com/notes/Hot-Chocolate-1654.html
1356,Ice Wine,BEVERAGES,https://www.fragrantica.com/notes/Ice-Wine-1554.html
1357,Jasmine Tea,BEVERAGES,https://www.fragrantica.com/notes/Jasmine-Tea-772.html
1358,Kava Drink,BEVERAGES,https://www.fragrantica.com/notes/Kava-Drink-1355.html
1359,Kir Royal,BEVERAGES,https://www.fragrantica.com/notes/Kir-Royal-576.html
1360,Lemon Soda,BEVERAGES,https://www.fragrantica.com/notes/Lemon-Soda-1487.html
1361,Lemonade,BEVERAGES,https://www.fragrantica.com/notes/Lemonade-455.html
1362,Limoncello,BEVERAGES,https://www.fragrantica.com/notes/Limoncello-440.html
1363,Liquor,BEVERAGES,https://www.fragrantica.com/notes/Liquor-727.html
1364,Macchiato,BEVERAGES,https://www.fragrantica.com/notes/Macchiato-1415.html
1365,Madeira,BEVERAGES,https://www.fragrantica.com/notes/Madeira-743.html
1366,Mai Tai Cocktail,BEVERAGES,https://www.fragrantica.com/notes/Mai-Tai-Cocktail-665.html
1367,Margarita,BEVERAGES,https://www.fragrantica.com/notes/Margarita-1189.html
1368,Martini,BEVERAGES,https://www.fragrantica.com/notes/Martini-420.html
1369,Masala Chai,BEVERAGES,https://www.fragrantica.com/notes/Masala-Chai-214.html
1370,Mezcal,BEVERAGES,https://www.fragrantica.com/notes/Mezcal-1374.html
1371,Midori,BEVERAGES,https://www.fragrantica.com/notes/Midori-1234.html
1372,Mocha,BEVERAGES,https://www.fragrantica.com/notes/Mocha-1334.html
1373,Mojito,BEVERAGES,https://www.fragrantica.com/notes/Mojito-300.html
1374,Moonshine,BEVERAGES,https://www.fragrantica.com/notes/Moonshine-1621.html
1375,Moscow Mule,BEVERAGES,https://www.fragrantica.com/notes/Moscow-Mule-1175.html
1376,Mulled Wine,BEVERAGES,https://www.fragrantica.com/notes/Mulled-Wine-1392.html
